Nombre;Fecha;Competicion;Jornadas;Titular;Minutos;Goles;Asistencias;Tiros;Tiros a puerta;Amarila;Roja;Toques;Presion;Entradas;Intercepciones;Bloqueos
Karim Benzema;23/12/2020;La Liga;86;Y;90;1;0;7;1;0;0;43;1;0;1;0
Karim Benzema;30/12/2020;La Liga;87;Y;90;0;0;1;0;0;0;42;12;1;1;1
Karim Benzema;02/01/2021;La Liga;88;Y*;89;0;0;2;0;0;0;49;13;1;0;0
Karim Benzema;09/01/2021;La Liga;89;Y;90;0;0;1;0;0;0;46;6;0;1;1
Karim Benzema;23/01/2021;La Liga;90;Y*;90;2;0;4;3;1;0;47;8;0;0;0
Karim Benzema;30/01/2021;La Liga;91;Y*;81;0;0;2;1;0;0;32;1;0;0;0
Karim Benzema;06/02/2021;La Liga;92;Y*;90;0;0;6;4;0;0;40;3;0;0;0
Karim Benzema;09/02/2021;La Liga;93;Y;90;1;0;6;2;0;0;59;4;0;0;0
Karim Benzema;14/02/2021;La Liga;94;Y*;78;1;0;5;3;0;0;55;9;0;0;0
Karim Benzema;07/03/2021;La Liga;95;Y*;90;1;0;8;4;0;0;65;9;1;1;0
Karim Benzema;13/03/2021;La Liga;96;Y;90;2;0;5;2;1;0;53;9;0;0;2
Karim Benzema;20/03/2021;La Liga;97;Y*;90;2;1;6;3;0;0;56;5;0;0;0
Karim Benzema;03/04/2021;La Liga;98;Y;79;1;0;5;3;0;0;46;4;1;1;0
Karim Benzema;10/04/2021;La Liga;99;Y*;71;1;0;3;1;0;0;33;17;0;1;1
Karim Benzema;18/04/2021;La Liga;100;N;26;0;0;0;0;0;0;12;1;0;1;0
Karim Benzema;21/04/2021;La Liga;101;Y;73;2;1;3;2;0;0;48;8;0;1;0
Karim Benzema;24/04/2021;La Liga;102;Y*;90;0;0;2;1;0;0;34;8;0;0;0
Karim Benzema;01/05/2021;La Liga;103;Y;90;0;1;4;1;0;0;47;9;0;0;0
Karim Benzema;09/05/2021;La Liga;104;Y;90;0;0;1;1;0;0;62;9;0;1;0
Karim Benzema;13/05/2021;La Liga;105;Y*;76;1;0;4;2;0;0;38;5;1;0;0
Karim Benzema;16/05/2021;La Liga;106;Y*;90;0;0;2;0;0;0;58;11;1;1;0
Karim Benzema;22/05/2021;La Liga;107;Y*;90;1;1;5;1;0;0;47;10;1;1;0
Karim Benzema;14/08/2021;La Liga;108;Y*;88;2;0;6;3;0;0;55;8;0;0;0
Karim Benzema;22/08/2021;La Liga;109;Y*;90;0;2;1;0;0;0;39;9;1;0;0
Karim Benzema;28/08/2021;La Liga;110;Y*;90;0;1;2;0;0;0;48;6;0;1;2
Karim Benzema;12/09/2021;La Liga;111;Y*;90;3;1;4;2;0;0;55;15;1;0;1
Karim Benzema;19/09/2021;La Liga;112;Y*;90;1;1;5;3;0;0;41;8;0;0;1
Karim Benzema;22/09/2021;La Liga;113;Y*;79;2;2;4;3;0;0;55;5;1;0;0
Karim Benzema;25/09/2021;La Liga;114;Y*;90;0;0;2;0;0;0;27;20;1;1;0
Karim Benzema;03/10/2021;La Liga;115;Y*;90;1;0;8;4;0;0;69;7;0;0;2
Karim Benzema;24/10/2021;La Liga;116;Y*;90;0;0;1;1;0;0;48;3;1;0;0
Karim Benzema;27/10/2021;La Liga;117;Y*;90;0;0;5;0;0;0;56;9;1;0;0
Karim Benzema;06/11/2021;La Liga;118;Y*;82;1;0;6;1;0;0;51;9;0;0;1
Alexander Isak;27/01/2019;Dutch Eredivisie;1;N;31;0;0;;;0;0;;;;;
Alexander Isak;02/02/2019;Dutch Eredivisie;2;Y;90;0;0;;;0;0;;;;;
Alexander Isak;09/02/2019;Dutch Eredivisie;3;Y;90;0;0;;;0;0;;;;;
Alexander Isak;16/02/2019;Dutch Eredivisie;4;Y;90;1;0;;;0;0;;;;;
Alexander Isak;24/02/2019;Dutch Eredivisie;5;Y;89;0;0;;;0;0;;;;;
Alexander Isak;03/03/2019;Dutch Eredivisie;6;Y;90;1;1;;;0;0;;;;;
Alexander Isak;09/03/2019;Dutch Eredivisie;7;Y;90;2;0;;;0;0;;;;;
Alexander Isak;16/03/2019;Dutch Eredivisie;8;Y;90;1;0;;;0;0;;;;;
Alexander Isak;30/03/2019;Dutch Eredivisie;9;Y;90;3;0;;;0;0;;;;;
Alexander Isak;02/04/2019;Dutch Eredivisie;10;Y;90;2;2;;;0;0;;;;;
Alexander Isak;06/04/2019;Dutch Eredivisie;11;Y;83;1;0;;;0;0;;;;;
Alexander Isak;14/04/2019;Dutch Eredivisie;12;Y;90;1;1;;;0;0;;;;;
Alexander Isak;21/04/2019;Dutch Eredivisie;13;Y;84;0;0;;;0;0;;;;;
Alexander Isak;25/04/2019;Dutch Eredivisie;14;Y;90;0;0;;;0;0;;;;;
Alexander Isak;12/05/2019;Dutch Eredivisie;15;Y;90;1;1;;;0;0;;;;;
Alexander Isak;15/05/2019;Dutch Eredivisie;16;Y;90;0;1;;;0;0;;;;;
Alexander Isak;17/08/2019;La Liga;17;N;20;0;0;0;0;0;0;7;0;1;0;1
Alexander Isak;25/08/2019;La Liga;18;N;28;0;0;0;0;0;0;8;3;0;0;0
Alexander Isak;30/08/2019;La Liga;19;N;36;0;0;0;0;0;0;6;3;0;0;0
Alexander Isak;14/09/2019;La Liga;20;Y;72;0;0;1;0;0;0;16;7;0;0;0
Alexander Isak;22/09/2019;La Liga;21;N;26;1;0;1;1;0;0;11;4;0;1;2
Alexander Isak;26/09/2019;La Liga;22;N;45;0;0;2;1;0;0;7;7;0;0;0
Alexander Isak;29/09/2019;La Liga;23;N;29;0;0;0;0;0;0;4;6;0;0;0
Alexander Isak;06/10/2019;La Liga;24;N;19;0;0;0;0;0;0;5;1;0;0;0
Alexander Isak;20/10/2019;La Liga;25;N;16;0;0;1;0;0;0;5;3;0;0;1
Alexander Isak;27/10/2019;La Liga;26;N;16;1;0;2;2;0;0;12;3;0;0;0
Alexander Isak;30/10/2019;La Liga;27;Y;90;0;0;3;1;0;0;27;9;1;0;0
Alexander Isak;03/11/2019;La Liga;28;N;25;0;0;0;0;0;0;10;4;0;0;0
Alexander Isak;08/11/2019;La Liga;29;N;13;0;0;0;0;0;0;7;3;0;0;0
Alexander Isak;23/11/2019;La Liga;30;N;11;0;0;1;1;0;0;7;2;0;0;0
Alexander Isak;30/11/2019;La Liga;31;N;25;0;0;1;0;0;0;5;3;0;0;0
Alexander Isak;08/12/2019;La Liga;32;N;22;0;0;1;0;1;0;6;5;0;0;0
Alexander Isak;14/12/2019;La Liga;33;Y;65;1;0;3;2;0;0;27;14;1;0;0
Alexander Isak;22/12/2019;La Liga;34;N;14;1;0;1;1;0;0;7;5;0;0;0
Alexander Isak;05/01/2020;La Liga;35;N;20;0;0;0;0;0;0;7;1;0;0;0
Alexander Isak;19/01/2020;La Liga;36;Y;56;0;0;0;0;0;0;12;15;0;0;0
Alexander Isak;26/01/2020;La Liga;37;Y;79;1;0;3;2;0;0;35;19;0;0;1
Alexander Isak;02/02/2020;La Liga;38;Y;70;1;0;1;1;0;0;19;10;0;0;1
Alexander Isak;09/02/2020;La Liga;39;N;36;1;1;5;2;1;0;22;8;1;0;0
Alexander Isak;22/02/2020;La Liga;40;Y;83;0;0;2;1;0;0;28;17;1;0;0
Alexander Isak;28/02/2020;La Liga;41;Y;61;0;0;2;1;0;0;17;10;0;0;0
Alexander Isak;07/03/2020;La Liga;42;Y;81;0;0;4;0;0;0;27;15;0;2;1
Alexander Isak;10/03/2020;La Liga;43;N;6;0;0;0;0;0;0;4;1;1;0;0
Alexander Isak;14/06/2020;La Liga;44;N;29;0;0;0;0;0;0;6;4;0;0;0
Alexander Isak;18/06/2020;La Liga;45;N;27;0;0;0;0;0;0;5;4;0;0;0
Alexander Isak;21/06/2020;La Liga;46;Y;78;0;0;2;1;0;0;24;11;1;0;0
Alexander Isak;24/06/2020;La Liga;47;N;18;0;0;0;0;0;0;5;2;0;0;0
Alexander Isak;29/06/2020;La Liga;48;Y;66;0;0;1;0;1;0;21;14;0;0;0
Alexander Isak;02/07/2020;La Liga;49;N;9;1;0;2;2;0;0;9;3;0;0;0
Alexander Isak;06/07/2020;La Liga;50;Y;83;1;0;2;1;0;0;31;12;1;0;0
Alexander Isak;13/07/2020;La Liga;51;Y;45;0;0;2;2;0;0;16;13;0;0;0
Alexander Isak;16/07/2020;La Liga;52;N;25;0;0;1;0;0;0;10;4;0;0;2
Alexander Isak;19/07/2020;La Liga;53;Y;63;0;0;0;0;0;0;22;14;1;0;1
Alexander Isak;13/09/2020;La Liga;54;Y;77;0;0;1;0;0;0;24;4;0;0;0
Alexander Isak;20/09/2020;La Liga;55;Y;62;0;0;2;1;0;0;17;9;0;0;0
Alexander Isak;26/09/2020;La Liga;56;Y;68;0;0;6;1;0;0;20;15;1;0;0
Alexander Isak;29/09/2020;La Liga;57;Y;66;0;0;1;0;0;0;17;7;1;0;1
Alexander Isak;03/10/2020;La Liga;58;Y;72;0;0;1;1;0;0;25;3;0;0;0
Alexander Isak;18/10/2020;La Liga;59;N;22;0;1;1;1;1;0;11;3;0;0;0
Alexander Isak;25/10/2020;La Liga;60;N;28;1;0;2;1;0;0;7;9;1;0;0
Alexander Isak;22/11/2020;La Liga;61;Y;73;1;0;2;1;0;0;18;1;0;0;0
Alexander Isak;06/12/2020;La Liga;62;Y;74;0;0;2;2;0;0;15;11;0;0;1
Alexander Isak;13/12/2020;La Liga;63;Y;62;0;0;2;0;0;0;13;4;0;0;0
Alexander Isak;16/12/2020;La Liga;64;N;27;0;0;2;1;0;0;10;3;0;0;0
Alexander Isak;19/12/2020;La Liga;65;Y;90;1;0;3;2;1;0;37;11;1;0;2
Alexander Isak;22/12/2020;La Liga;66;N;25;0;0;0;0;1;0;10;6;1;0;0
Alexander Isak;31/12/2020;La Liga;67;Y;84;0;0;3;1;0;0;29;11;1;0;0
Alexander Isak;09/01/2021;La Liga;68;Y;90;1;0;4;1;0;0;27;7;0;0;0
Alexander Isak;23/01/2021;La Liga;69;Y;82;1;1;2;1;0;0;32;15;0;0;0
Alexander Isak;30/01/2021;La Liga;70;Y;90;1;0;6;3;0;0;23;6;1;0;0
Alexander Isak;07/02/2021;La Liga;71;Y;73;2;0;3;2;0;0;37;11;1;0;1
Alexander Isak;14/02/2021;La Liga;72;Y;78;1;0;1;1;0;0;19;4;1;1;1
Alexander Isak;21/02/2021;La Liga;73;Y;64;3;0;4;3;0;0;13;0;0;0;0
Alexander Isak;01/03/2021;La Liga;74;Y;81;0;0;2;0;0;0;24;10;0;0;0
Alexander Isak;07/03/2021;La Liga;75;Y;79;0;0;5;3;0;0;27;15;2;0;0
Alexander Isak;14/03/2021;La Liga;76;Y;62;0;0;0;0;0;0;18;5;0;0;1
Alexander Isak;21/03/2021;La Liga;77;Y;82;0;0;2;2;0;0;41;15;0;1;1
Alexander Isak;07/04/2021;La Liga;78;Y;70;0;0;1;0;0;0;18;11;1;0;1
Alexander Isak;11/04/2021;La Liga;79;Y;90;1;0;2;1;0;0;21;14;1;0;1
Alexander Isak;18/04/2021;La Liga;80;Y;90;0;0;0;0;1;0;19;10;0;1;1
Alexander Isak;22/04/2021;La Liga;81;Y;67;0;0;1;0;0;0;19;10;0;0;0
Alexander Isak;26/04/2021;La Liga;82;Y;72;1;0;3;2;0;0;23;13;0;1;0
Alexander Isak;01/05/2021;La Liga;83;Y;80;0;0;3;2;0;0;28;13;1;0;0
Alexander Isak;07/05/2021;La Liga;84;Y;82;0;0;3;0;0;0;25;10;0;0;2
Alexander Isak;12/05/2021;La Liga;85;Y;45;0;0;2;2;0;0;14;9;0;0;0
Alexander Isak;16/05/2021;La Liga;86;Y;45;2;0;3;3;0;0;15;9;0;0;0
Alexander Isak;22/05/2021;La Liga;87;Y;88;1;0;3;1;0;0;32;6;0;1;1
Alexander Isak;22/08/2021;La Liga;88;Y;87;0;0;2;2;1;0;20;15;0;0;1
Alexander Isak;28/08/2021;La Liga;89;Y;85;0;0;1;0;0;0;23;8;0;0;0
Alexander Isak;12/09/2021;La Liga;90;Y;72;0;0;2;1;0;0;24;8;0;0;1
Alexander Isak;19/09/2021;La Liga;91;Y;38;0;0;1;1;0;0;8;0;0;0;0
Alexander Isak;03/10/2021;La Liga;92;N;35;0;0;1;1;0;0;13;6;0;0;0
Alexander Isak;16/10/2021;La Liga;93;Y;66;0;0;2;0;0;0;21;8;1;0;0
Alexander Isak;24/10/2021;La Liga;94;Y;63;1;1;3;2;0;0;22;4;0;0;0
Alexander Isak;28/10/2021;La Liga;95;Y;77;1;0;3;2;0;0;31;16;0;0;0
Alexander Isak;31/10/2021;La Liga;96;Y;85;1;0;2;2;1;0;32;20;2;1;1
Alexander Isak;07/11/2021;La Liga;97;Y;70;0;0;1;0;0;0;20;1;0;0;1
Rafa Mir;13/01/2018;Championship;1;N;18;0;0;1;0;0;0;0;0;0;1;0
Rafa Mir;20/01/2018;Championship;2;N;13;0;0;1;0;0;0;1;0;0;0;0
Rafa Mir;19/02/2018;PL2 — Div. 2;3;Y;57;0;0;;;0;0;;;;;
Rafa Mir;19/08/2018;Segunda División;4;Y;90;0;0;;;0;0;;;;;
Rafa Mir;25/08/2018;Segunda División;5;Y;67;0;0;;;0;0;;;;;
Rafa Mir;01/09/2018;Segunda División;6;Y;69;1;0;;;0;0;;;;;
Rafa Mir;16/09/2018;Segunda División;7;Y;74;0;0;;;0;0;;;;;
Rafa Mir;23/09/2018;Segunda División;8;N;27;1;0;;;0;0;;;;;
Rafa Mir;29/09/2018;Segunda División;9;N;34;0;0;;;0;0;;;;;
Rafa Mir;06/10/2018;Segunda División;10;Y;51;0;0;;;1;0;;;;;
Rafa Mir;20/10/2018;Segunda División;11;Y;62;1;0;;;1;0;;;;;
Rafa Mir;27/10/2018;Segunda División;12;Y;63;1;0;;;0;0;;;;;
Rafa Mir;03/11/2018;Segunda División;13;Y;90;0;0;;;0;0;;;;;
Rafa Mir;10/11/2018;Segunda División;14;Y;61;0;0;;;0;0;;;;;
Rafa Mir;24/11/2018;Segunda División;15;Y;45;0;0;;;0;0;;;;;
Rafa Mir;02/12/2018;Segunda División;16;N;24;0;0;;;0;0;;;;;
Rafa Mir;09/12/2018;Segunda División;17;N;10;0;0;;;1;0;;;;;
Rafa Mir;22/12/2018;Segunda División;18;Y;71;0;1;;;0;0;;;;;
Rafa Mir;07/01/2019;Segunda División;19;Y;82;0;0;;;0;0;;;;;
Rafa Mir;12/01/2019;Segunda División;20;Y;74;1;0;;;0;0;;;;;
Rafa Mir;27/01/2019;Segunda División;21;Y;90;0;0;;;0;0;;;;;
Rafa Mir;04/02/2019;Segunda División;22;Y;90;0;0;;;1;0;;;;;
Rafa Mir;10/02/2019;Segunda División;23;Y;90;0;0;;;0;0;;;;;
Rafa Mir;17/02/2019;Segunda División;24;N;16;0;0;;;0;0;;;;;
Rafa Mir;23/02/2019;Segunda División;25;N;17;0;0;;;0;0;;;;;
Rafa Mir;03/03/2019;Segunda División;26;N;17;0;0;;;1;0;;;;;
Rafa Mir;17/03/2019;Segunda División;27;Y;90;1;0;;;0;0;;;;;
Rafa Mir;31/03/2019;Segunda División;28;Y;90;0;0;;;0;0;;;;;
Rafa Mir;06/04/2019;Segunda División;29;N;31;1;0;;;0;0;;;;;
Rafa Mir;14/04/2019;Segunda División;30;N;23;0;0;;;0;0;;;;;
Rafa Mir;20/04/2019;Segunda División;31;Y;74;0;1;;;0;0;;;;;
Rafa Mir;04/05/2019;Segunda División;32;N;8;0;0;;;0;0;;;;;
Rafa Mir;12/05/2019;Segunda División;33;N;18;0;0;;;0;0;;;;;
Rafa Mir;03/08/2019;Championship;34;N;29;0;0;1;0;0;0;1;1;0;0;0
Rafa Mir;10/08/2019;Championship;35;N;19;0;1;1;0;0;0;0;1;0;0;1
Rafa Mir;17/08/2019;Championship;36;N;12;0;0;1;0;0;0;1;0;0;0;0
Rafa Mir;21/08/2019;Championship;37;N;15;0;0;1;1;0;0;0;0;0;0;0
Rafa Mir;05/10/2019;Championship;38;N;1;0;0;1;0;0;0;0;0;0;0;0
Rafa Mir;20/10/2019;Championship;39;Y;54;0;0;5;1;0;0;0;0;2;0;0
Rafa Mir;23/10/2019;Championship;40;N;11;0;0;1;0;0;0;0;0;0;0;0
Rafa Mir;02/11/2019;Championship;41;N;1;0;0;0;0;0;0;0;0;1;0;0
Rafa Mir;23/11/2019;Championship;42;N;3;0;0;0;0;0;0;1;1;0;0;0
Rafa Mir;30/11/2019;Championship;43;N;11;0;0;2;0;0;0;1;0;0;0;0
Rafa Mir;06/12/2019;Championship;44;Y;61;0;0;0;0;0;0;2;2;1;0;0
Rafa Mir;19/01/2020;Segunda División;45;Y;71;0;0;2;1;0;0;1;2;3;1;0
Rafa Mir;25/01/2020;Segunda División;46;Y;90;1;0;6;2;0;0;1;0;0;1;0
Rafa Mir;01/02/2020;Segunda División;47;Y;90;1;0;3;1;0;0;1;2;2;0;0
Rafa Mir;08/02/2020;Segunda División;48;Y;71;0;0;1;0;0;1;3;4;0;1;0
Rafa Mir;23/02/2020;Segunda División;49;N;29;0;0;1;0;0;0;1;0;1;0;0
Rafa Mir;29/02/2020;Segunda División;50;N;31;0;0;0;0;0;0;0;1;0;1;0
Rafa Mir;07/03/2020;Segunda División;51;N;5;0;0;1;0;0;0;0;0;0;0;0
Rafa Mir;12/06/2020;Segunda División;52;N;38;1;0;2;1;1;0;1;1;1;0;0
Rafa Mir;18/06/2020;Segunda División;53;Y;90;1;0;4;2;0;0;3;0;0;1;1
Rafa Mir;21/06/2020;Segunda División;54;N;45;2;0;4;2;0;0;1;0;1;0;0
Rafa Mir;24/06/2020;Segunda División;55;Y;88;0;0;3;1;1;0;5;0;3;0;0
Rafa Mir;29/06/2020;Segunda División;56;Y;90;0;0;2;0;0;0;1;1;1;1;0
Rafa Mir;02/07/2020;Segunda División;57;N;23;0;0;2;1;0;0;4;1;1;0;0
Rafa Mir;05/07/2020;Segunda División;58;Y;90;1;0;2;1;0;0;2;1;2;1;0
Rafa Mir;08/07/2020;Segunda División;59;N;21;0;0;2;1;0;0;1;2;0;0;0
Rafa Mir;11/07/2020;Segunda División;60;N;45;0;0;2;0;0;0;1;0;1;1;0
Rafa Mir;17/07/2020;Segunda División;61;Y;88;2;1;11;5;0;0;0;1;3;3;0
Rafa Mir;20/07/2020;Segunda División;62;Y;52;0;0;1;1;1;0;1;0;1;0;1
Rafa Mir;13/09/2020;La Liga;63;Y;88;0;0;2;1;0;0;31;9;0;1;2
Rafa Mir;20/09/2020;La Liga;64;Y;52;0;0;1;0;0;0;16;10;1;0;1
Rafa Mir;26/09/2020;La Liga;65;Y;89;0;0;2;0;0;0;25;8;0;0;2
Rafa Mir;30/09/2020;La Liga;66;N;21;0;0;0;0;0;0;8;6;0;0;0
Rafa Mir;03/10/2020;La Liga;67;Y;90;0;0;5;1;0;0;30;27;3;0;0
Rafa Mir;18/10/2020;La Liga;68;Y;90;1;0;5;4;0;0;22;14;0;0;0
Rafa Mir;25/10/2020;La Liga;69;Y;90;1;0;2;2;0;0;26;8;1;0;1
Rafa Mir;31/10/2020;La Liga;70;Y;90;0;1;3;1;0;0;24;12;1;0;2
Rafa Mir;07/11/2020;La Liga;71;Y;90;1;0;6;3;0;0;17;20;0;0;0
Rafa Mir;20/11/2020;La Liga;72;Y;55;0;0;2;1;0;0;23;12;0;0;0
Rafa Mir;28/11/2020;La Liga;73;Y;90;0;0;1;1;0;0;29;27;0;0;0
Rafa Mir;06/12/2020;La Liga;74;Y;63;0;0;3;1;0;0;26;9;0;2;3
Rafa Mir;12/12/2020;La Liga;75;N;5;0;0;0;0;0;0;2;1;0;0;0
Rafa Mir;18/12/2020;La Liga;76;N;30;0;0;0;0;0;0;6;1;0;0;0
Rafa Mir;22/12/2020;La Liga;77;N;11;0;0;0;0;0;0;5;4;1;0;0
Rafa Mir;30/12/2020;La Liga;78;N;35;0;0;1;0;0;0;10;5;0;0;0
Rafa Mir;03/01/2021;La Liga;79;Y;90;0;0;1;1;0;0;28;14;0;0;1
Rafa Mir;11/01/2021;La Liga;80;Y;90;0;0;3;1;0;0;24;12;2;1;1
Rafa Mir;20/01/2021;La Liga;81;Y;90;0;0;6;2;1;0;29;6;1;1;1
Rafa Mir;23/01/2021;La Liga;82;N;35;0;0;0;0;0;0;5;2;0;0;0
Rafa Mir;29/01/2021;La Liga;83;Y;85;3;0;6;4;0;0;25;24;0;0;1
Rafa Mir;06/02/2021;La Liga;84;Y;90;0;0;5;1;0;0;27;9;0;2;0
Rafa Mir;13/02/2021;La Liga;85;Y;90;0;0;3;2;1;0;26;8;0;0;0
Rafa Mir;21/02/2021;La Liga;86;Y;90;0;0;6;2;0;0;27;8;0;0;1
Rafa Mir;27/02/2021;La Liga;87;Y;86;0;0;2;0;0;0;23;5;0;0;0
Rafa Mir;07/03/2021;La Liga;88;Y;90;1;0;6;1;0;0;23;10;0;0;0
Rafa Mir;15/03/2021;La Liga;89;Y;90;1;0;4;1;0;0;30;17;0;0;3
Rafa Mir;20/03/2021;La Liga;90;Y;90;0;0;7;0;0;0;30;9;0;1;0
Rafa Mir;02/04/2021;La Liga;91;Y;90;2;0;2;2;0;0;25;15;0;0;0
Rafa Mir;09/04/2021;La Liga;92;Y;90;2;0;1;1;0;0;29;16;0;1;2
Rafa Mir;18/04/2021;La Liga;93;Y;90;0;0;2;0;0;0;21;4;0;0;2
Rafa Mir;22/04/2021;La Liga;94;Y;62;0;0;0;0;0;0;10;15;0;0;0
Rafa Mir;25/04/2021;La Liga;95;Y;90;0;0;6;1;0;0;20;7;0;1;0
Rafa Mir;01/05/2021;La Liga;96;Y;90;0;0;3;1;0;0;20;14;0;0;0
Rafa Mir;08/05/2021;La Liga;97;Y;90;1;0;7;4;0;0;24;12;0;0;0
Rafa Mir;12/05/2021;La Liga;98;Y;90;0;0;6;2;0;0;29;18;2;0;0
Rafa Mir;16/05/2021;La Liga;99;Y;90;0;0;1;0;0;0;19;15;1;0;0
Rafa Mir;22/05/2021;La Liga;100;Y;90;0;0;4;3;0;0;22;19;2;1;2
Rafa Mir;23/08/2021;La Liga;101;N;24;0;0;2;0;0;0;12;2;0;0;1
Rafa Mir;28/08/2021;La Liga;102;N;31;0;0;4;0;0;0;12;2;0;0;0
Rafa Mir;19/09/2021;La Liga;103;N;21;0;0;3;2;0;0;7;1;0;0;0
Rafa Mir;22/09/2021;La Liga;104;Y;55;1;0;1;1;1;0;21;8;0;0;2
Rafa Mir;25/09/2021;La Liga;105;N;21;1;0;1;1;0;0;6;6;0;0;0
Rafa Mir;03/10/2021;La Liga;106;Y;90;0;0;1;0;0;0;21;5;0;0;0
Rafa Mir;17/10/2021;La Liga;107;Y;65;1;0;3;1;0;0;20;7;0;0;0
Rafa Mir;24/10/2021;La Liga;108;Y;90;1;0;4;3;0;0;29;11;1;0;0
Rafa Mir;27/10/2021;La Liga;109;Y;90;0;0;3;1;0;0;32;11;1;0;0
Rafa Mir;30/10/2021;La Liga;110;Y;77;0;0;1;0;0;0;17;13;0;1;1
Rafa Mir;07/11/2021;La Liga;111;Y;82;0;0;1;0;0;0;21;15;0;1;0
Suso;25/08/2018;Serie A;1;Y;90;0;1;0;0;1;0;54;14;2;0;0
Suso;31/08/2018;Serie A;2;Y;90;0;0;5;3;0;0;78;11;0;0;2
Suso;16/09/2018;Serie A;3;Y;90;0;0;5;2;0;0;83;9;0;0;2
Suso;23/09/2018;Serie A;4;Y;90;0;2;0;0;0;0;71;3;0;0;0
Suso;27/09/2018;Serie A;5;Y;90;0;0;6;5;0;0;72;6;0;0;2
Suso;30/09/2018;Serie A;6;Y;90;2;0;5;2;0;0;55;19;0;1;1
Suso;07/10/2018;Serie A;7;Y;89;0;3;3;0;0;0;98;18;0;0;2
Suso;21/10/2018;Serie A;8;Y;90;0;0;4;1;1;0;47;18;3;1;3
Suso;28/10/2018;Serie A;9;Y;90;1;1;4;2;0;0;73;24;1;0;0
Suso;31/10/2018;Serie A;10;Y;90;1;0;5;2;0;0;64;18;2;0;1
Suso;04/11/2018;Serie A;11;Y;90;0;1;6;3;0;0;72;9;1;0;0
Suso;11/11/2018;Serie A;12;Y;90;0;0;1;1;0;0;42;24;3;0;1
Suso;25/11/2018;Serie A;13;Y;90;0;0;1;0;0;0;64;23;2;1;3
Suso;02/12/2018;Serie A;14;Y;88;0;0;2;1;0;0;54;6;2;0;0
Suso;09/12/2018;Serie A;15;Y;90;0;0;3;0;0;0;70;20;2;0;1
Suso;18/12/2018;Serie A;16;Y;84;0;0;2;0;0;0;93;8;0;0;2
Suso;22/12/2018;Serie A;17;Y;90;0;0;2;1;1;0;69;13;2;0;0
Suso;29/12/2018;Serie A;18;Y;88;0;0;1;0;1;1;86;19;1;1;0
Suso;21/01/2019;Serie A;19;Y;87;1;0;3;2;0;0;49;16;1;1;0
Suso;26/01/2019;Serie A;20;Y;90;0;0;2;1;0;0;63;15;1;1;0
Suso;03/02/2019;Serie A;21;Y;86;0;0;3;1;1;0;45;25;1;1;0
Suso;10/02/2019;Serie A;22;Y;90;0;0;2;1;0;0;74;13;0;3;1
Suso;16/02/2019;Serie A;23;Y;76;0;0;0;0;1;0;44;14;1;2;0
Suso;02/03/2019;Serie A;24;Y;90;0;0;2;0;0;0;50;16;0;1;0
Suso;09/03/2019;Serie A;25;Y;83;0;0;1;0;0;0;50;6;2;2;0
Suso;17/03/2019;Serie A;26;Y;90;0;0;0;0;1;0;50;14;1;0;0
Suso;30/03/2019;Serie A;27;Y;63;0;0;3;1;1;0;49;14;0;0;1
Suso;06/04/2019;Serie A;28;Y;75;0;0;1;0;0;0;46;11;1;0;0
Suso;13/04/2019;Serie A;29;Y;90;0;0;4;1;0;0;66;15;2;2;0
Suso;20/04/2019;Serie A;30;Y;90;0;1;3;0;0;0;62;16;0;2;0
Suso;28/04/2019;Serie A;31;Y;61;0;0;3;1;1;0;23;11;0;0;0
Suso;06/05/2019;Serie A;32;Y;78;1;0;2;1;0;0;39;14;1;0;0
Suso;11/05/2019;Serie A;33;Y;80;0;1;3;3;0;0;55;6;0;0;2
Suso;19/05/2019;Serie A;34;Y;90;1;0;2;2;0;0;80;6;1;1;0
Suso;26/05/2019;Serie A;35;Y;90;0;0;2;1;0;0;41;21;1;0;1
Suso;25/08/2019;Serie A;36;Y;90;0;0;2;0;0;0;49;9;2;0;2
Suso;31/08/2019;Serie A;37;Y;90;0;1;2;0;0;0;70;16;2;1;0
Suso;15/09/2019;Serie A;38;Y;90;0;0;5;1;0;0;81;11;0;0;1
Suso;21/09/2019;Serie A;39;Y;90;0;0;2;0;0;0;65;24;3;0;1
Suso;26/09/2019;Serie A;40;Y;90;0;0;1;0;0;0;65;22;3;1;0
Suso;29/09/2019;Serie A;41;Y;78;0;0;1;1;0;0;52;14;1;0;1
Suso;05/10/2019;Serie A;42;Y;90;0;0;3;2;0;0;51;11;0;0;2
Suso;20/10/2019;Serie A;43;Y;90;0;0;2;2;0;0;67;13;0;1;1
Suso;27/10/2019;Serie A;44;Y;90;0;0;2;1;0;0;38;12;0;1;1
Suso;31/10/2019;Serie A;45;N;34;1;0;1;1;0;0;19;10;1;0;0
Suso;10/11/2019;Serie A;46;Y;90;0;0;1;0;1;0;54;13;2;0;2
Suso;01/12/2019;Serie A;47;Y;90;0;0;4;1;0;0;79;6;0;0;0
Suso;08/12/2019;Serie A;48;Y;90;0;1;0;0;0;0;53;21;0;2;0
Suso;15/12/2019;Serie A;49;Y;84;0;0;2;1;0;0;54;13;2;0;0
Suso;22/12/2019;Serie A;50;Y;83;0;0;1;1;1;0;37;8;1;0;0
Suso;06/01/2020;Serie A;51;Y;90;0;0;2;1;0;0;64;3;0;0;0
Suso;02/02/2020;La Liga;52;N;40;0;0;2;1;0;0;36;6;3;0;0
